_500_m_16_days_VI_Quality_2021185_aid0001,aid0001,2021-07-04,,,,10164.0,12189.0,,352672.0,357391.0,,220476.0,27364.0,,,,,,,,,,,3.0,6.0,,,,,,,,,,,,,,,,,,,,,2.0,,449.0,539.0,,,,,,,,,,,43.0,71.0,,,,,,2.0,,,,,,,,,,,3.0,2.0,,18554.0,2057.0,,106.0,116.0,,96.0,61.0,,,1.0,,21.0,56.0,,,,,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,12.0,94.0,,149.0,85.0,,,,,,,,,,,3.0,3.0,,7.0,,,,73.0,,,,,2.0,3.0,,1.0,6.0,,17.0,79.0,,,,,,,,4.0,2.0,,3.0,60.0,,,,,2.0,5.0,,,1.0,,9.0,22.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2021193_aid0001,aid0001,2021-07-12,,,,32214.0,8495.0,,569610.0,4187.0,,361101.0,5008.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.0,405.0,,,1.0,,1.0,2.0,,,,,52.0,59.0,,,,,,2.0,,,,,,,,,,,,1.0,,18473.0,1914.0,,245.0,3.0,,620.0,16.0,,,,,26.0,23.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,18.0,,,,,,,,,5.0,,11.0,8.0,,,,,,,,,,,5.0,10.0,,,,,,2.0,,,1.0,,5.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2021201_aid0001,aid0001,2021-07-20,,,,34830.0,18125.0,,580403.0,15658.0,,324918.0,6771.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,579.0,450.0,,,,,,2.0,,,3.0,,69.0,76.0,,,,,,,,,,,,,,,,,1.0,2.0,,19709.0,1177.0,,76.0,10.0,,95.0,11.0,,,,,25.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,1.0,33.0,,,,,,,,,5.0,,2.0,24.0,,,,,,,,,4.0,,5.0,5.0,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2021209_aid0001,aid0001,2021-07-28,1176.0,13.0,,30207.0,24282.0,,283128.0,123689.0,,465493.0,49628.0,,,,,1.0,,,2.0,2.0,,69.0,55.0,,,,,,,,,,,,,,,,,,,,,53.0,,610.0,341.0,,,2.0,,4.0,9.0,,,7.0,,30.0,113.0,,,,,,1.0,,,,,,,,,,,8.0,15.0,,17262.0,2282.0,,328.0,83.0,,828.0,117.0,,,,,12.0,49.0,,,1.0,,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,8.0,10.0,,84.0,54.0,,1099.0,1123.0,,2.0,2.0,,2.0,1.0,,,,,133.0,374.0,,,26.0,,32.0,22.0,,,,,,,,7.0,28.0,,23.0,37.0,,,,,,1.0,,2.0,8.0,,21.0,33.0,,,,,,3.0,,2.0,9.0,,2.0,39.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2021217_aid0001,aid0001,2021-08-05,,,,960768.0,2036.0,,17135.0,471.0,,170.0,40.0,,,,,2.0,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,32.0,,646.0,389.0,,,,,,,,,,,45.0,54.0,,,,,,,,,,,,,,,,,,6.0,,20621.0,437.0,,47.0,4.0,,7.0,2.0,,,,,24.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,21.0,,,,,,,,,,,,,,,13.0,,5.0,24.0,,,,,,,,,14.0,,2.0,16.0,,,,,,1.0,,,,,6.0,39.0,,,,,,,,,,,2.0,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2021225_aid0001,aid0001,2021-08-13,,,,967189.0,5942.0,,7487.0,119.0,,2.0,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.0,397.0,,,,,,,,,,,47.0,77.0,,,,,,,,,,,,,,,,,,,,20610.0,376.0,,16.0,4.0,,2.0,,,,,,15.0,12.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,3.0,9.0,,,,,,,,,,,,7.0,,,,,,,,,2.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2021233_aid0001,aid0001,2021-08-21,,,,786046.0,117951.0,,76163.0,474.0,,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.0,307.0,,,,,,,,,2.0,,30.0,114.0,,,,,,,,,,,,,,,,,,,,20315.0,802.0,,16.0,11.0,,,,,,,,28.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,13.0,,,,,,,,,11.0,,5.0,21.0,,,,,,,,,,,6.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2021241_aid0001,aid0001,2021-08-29,,,,823409.0,97561.0,,59553.0,264.0,,50.0,,,,,,5.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,880.0,215.0,,6.0,2.0,,,,,,,,114.0,74.0,,,,,1.0,,,,,,,,,,,,,10.0,,20023.0,455.0,,175.0,5.0,,1.0,4.0,,,,,82.0,23.0,,1.0,7.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,4.0,,,,,1.0,67.0,,,,,,,,1.0,7.0,,2.0,24.0,,,,,,,,,,,10.0,47.0,,2.0,,,1.0,1.0,,,6.0,,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2021249_aid0001,aid0001,2021-09-06,,,,970388.0,3969.0,,6162.0,80.0,,20.0,4.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,729.0,177.0,,,,,,,,,,,96.0,84.0,,,5.0,,,2.0,,,,,,,,,,,,,,20847.0,238.0,,3.0,6.0,,3.0,1.0,,,,,70.0,38.0,,,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,10.0,43.0,,,,,,,,,9.0,,11.0,37.0,,,,,,2.0,,,8.0,,13.0,19.0,,,,,,,,,3.0,,9.0,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2021257_aid0001,aid0001,2021-09-14,1.0,,,976678.0,3278.0,,704.0,61.0,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,12.0,,845.0,341.0,,,,,,1.0,,1.0,4.0,,48.0,51.0,,,,,,,,,,,,,,,,,7.0,3.0,,20552.0,351.0,,10.0,,,,3.0,,,,,30.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,8.0,7.0,,,,,,,,,3.0,,22.0,14.0,,,,,,,,,5.0,,9.0,6.0,,,,,,,,,,,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2021265_aid0001,aid0001,2021-09-22,87.0,460.0,,910025.0,67393.0,,832.0,1444.0,,4.0,361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,20.0,,492.0,548.0,,,2.0,,,,,,5.0,,26.0,63.0,,,,,,,,,1.0,,,,,,,,16.0,4.0,,19575.0,1309.0,,8.0,8.0,,,,,,,,21.0,41.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,48.0,,,6.0,,,2.0,,,,,,,,,,,,,,,2.0,,6.0,9.0,,,,,,,,,22.0,,29.0,10.0,,,,,,,,2.0,2.0,,23.0,9.0,,,,,,,,3.0,6.0,,12.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2021273_aid0001,aid0001,2021-09-30,,,,869180.0,108612.0,75.0,2212.0,399.0,,14.0,6.0,,,,,1.0,8.0,,1.0,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,783.0,219.0,32.0,,,,,,,,,,33.0,58.0,11.0,,1.0,,,,,,,,,,,,,,,,,18533.0,2468.0,125.0,22.0,8.0,,,,,1.0,1.0,,39.0,67.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,,,,,,,,,4.0,1.0,,,2.0,,,,,2.0,,,10.0,5.0,,,,,,,,1.0,56.0,,10.0,17.0,,,,,,2.0,,6.0,,,20.0,5.0,,,,,2.0,,,1.0,11.0,,9.0,16.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2021281_aid0001,aid0001,2021-10-08,,,,977477.0,1642.0,19.0,1131.0,19.0,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,982.0,163.0,9.0,,,,,,,,,8.0,37.0,29.0,4.0,,2.0,2.0,,,,,,,,,,,,,,,8.0,21300.0,168.0,15.0,2.0,1.0,,,1.0,,,,2.0,22.0,11.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,,10.0,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2021289_aid0001,aid0001,2021-10-16,,,,975898.0,2688.0,860.0,1245.0,63.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,966.0,121.0,48.0,,,,,,,,1.0,4.0,37.0,25.0,22.0,1.0,,,,,,,,,,,,,,,,,,20748.0,224.0,64.0,1.0,2.0,2.0,,,,,,2.0,22.0,11.0,,2.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,8.0,,2.0,1.0,,,,,,,,,,,4.0,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2021297_aid0001,aid0001,2021-10-24,,,,241557.0,569669.0,161340.0,3178.0,4093.0,612.0,7.0,,,,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,232.0,598.0,260.0,,,,,,,,,5.0,1.0,41.0,54.0,,,,,2.0,,,,,,,,,,,,,,7350.0,11701.0,2247.0,3.0,6.0,,,,,,,2.0,,6.0,42.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,21.0,10.0,,,,,,,,1.0,6.0,3.0,1.0,,3.0,,,,,,,,,,14.0,15.0,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2021305_aid0001,aid0001,2021-11-01,,,,127174.0,295006.0,257662.0,79648.0,191415.0,15269.0,564.0,3736.0,89.0,,,1.0,15.0,108.0,75.0,12.0,137.0,36.0,,105.0,17.0,,,,,2.0,2.0,,,42.0,1.0,3.0,3.0,,,,,,,,,1.0,174.0,669.0,158.0,,4.0,3.0,,,,,,23.0,,34.0,47.0,,,5.0,,3.0,1.0,,,,,,,,,1.0,,,2.0,6164.0,11194.0,2984.0,94.0,339.0,26.0,,3.0,,,,10.0,2.0,39.0,50.0,2.0,4.0,7.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,1471.0,2011.0,1308.0,1397.0,1068.0,297.0,66.0,324.0,20.0,,1.0,4.0,117.0,127.0,161.0,348.0,228.0,90.0,135.0,305.0,15.0,,,13.0,11.0,38.0,15.0,,,,,,,,38.0,14.0,1.0,39.0,24.0,,1.0,,,,,3.0,,11.0,46.0,92.0,22.0,,2.0,3.0,,,,,8.0,8.0,7.0,34.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2021313_aid0001,aid0001,2021-11-09,,,,137.0,657873.0,151253.0,6203.0,119157.0,31965.0,1154.0,1847.0,2844.0,,,,,10.0,71.0,,41.0,63.0,1.0,27.0,80.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,4.0,499.0,409.0,,,,,,,,,1.0,3.0,34.0,126.0,,,,,,,,,,,2.0,,,2.0,4.0,,,9.0,1310.0,15889.0,3452.0,2.0,51.0,131.0,,,9.0,,,4.0,2.0,27.0,83.0,,2.0,12.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1573.0,833.0,,2991.0,806.0,,602.0,437.0,,,11.0,,11.0,24.0,,68.0,124.0,,105.0,326.0,,,2.0,,25.0,46.0,,,2.0,,,,,7.0,14.0,,27.0,41.0,,,,,,,,,7.0,,75.0,68.0,,1.0,6.0,,,4.0,,5.0,17.0,,16.0,25.0,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2021321_aid0001,aid0001,2021-11-17,,,,,932851.0,28415.0,,19272.0,153.0,,4.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.0,187.0,,,2.0,,,,,,,,19.0,52.0,,,1.0,,,,,,,,,,,,,,,,,20638.0,418.0,,14.0,3.0,,,,,,4.0,,17.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,,,,,,,,11.0,4.0,,11.0,17.0,,,,,,,,,1.0,,18.0,27.0,,,2.0,,,,,3.0,5.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2021329_aid0001,aid0001,2021-11-25,,,,,944380.0,23024.0,,13089.0,73.0,,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,197.0,,,,,,,,,3.0,,19.0,26.0,,,,,,,,,,,,,,,,,,,,20924.0,267.0,,2.0,1.0,,,,,,,,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,5.0,5.0,,,,,,,,2.0,6.0,,6.0,2.0,,,,,,,,,,,3.0,19.0,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2021337_aid0001,aid0001,2021-12-03,,,,,936959.0,28464.0,,15027.0,64.0,,11.0,10.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,11.0,,832.0,137.0,,,,,,,,3.0,1.0,,27.0,13.0,,,,,,,,,,,,,,,,,5.0,1.0,,20856.0,326.0,,39.0,,,,4.0,,3.0,5.0,,29.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,13.0,1.0,,,,,,,,,,,34.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,1.0,,8.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,3.0,,20.0,,,,,,,,,,5.0,,,9.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,25.0,,,,,,69.0,,,,12.0,,,32.0,,,,,,16.0,,,
_500_m_16_days_VI_Quality_2021345_aid0001,aid0001,2021-12-11,,73.0,143.0,,870922.0,52576.0,,31210.0,6746.0,,982.0,2756.0,,,,,,,,4.0,,,,3.0,,,,,,,,,,,,,,,,,,,,3.0,22.0,,758.0,163.0,,,,,,,,16.0,6.0,,41.0,21.0,,,2.0,,,,,,,,,,,,,,39.0,,,19853.0,801.0,,101.0,22.0,,3.0,29.0,,8.0,1.0,,15.0,5.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,12552.0,743.0,,54.0,,,,,,,,,,,,,,,22.0,16.0,,,,,,,,,,,125.0,36.0,,,,,,,,,,,,,,3.0,,1774.0,21.0,,32.0,23.0,,2.0,26.0,,,,,,,,,,,1.0,3.0,,,1.0,,3.0,5.0,,,,,,,,20.0,18.0,,9.0,5.0,,,,,,,,2.0,8.0,,36.0,9.0,,,,,,,,29.0,7.0,,16.0,,,1.0,2.0,,1.0,5.0,,8.0,,,3.0,,,,,,,,,,,35.0,,,,,,83.0,,,,5.0,,,29.0,,,,,,9.0,,,
_500_m_16_days_VI_Quality_2021353_aid0001,aid0001,2021-12-19,,3316.0,21.0,,796391.0,108696.0,,52266.0,6118.0,,1334.0,827.0,,2.0,,,1.0,14.0,,,3.0,,,8.0,,,,,,,,,,,,,,,,,,,,49.0,1.0,,452.0,142.0,,,,,,,,,20.0,,2.0,29.0,,,1.0,,,,,,,,2.0,8.0,,,7.0,,376.0,2.0,,17668.0,1513.0,,127.0,138.0,,10.0,26.0,,,15.0,,18.0,34.0,,2.0,3.0,,,4.0,,,,,,,,1.0,4.0,,,2.0,,,,7996.0,866.0,,,,,1.0,2.0,,,,,,,,,,,221.0,133.0,,,,,,3.0,,,,,536.0,302.0,,,8.0,,,1.0,,2.0,,,,,,2.0,,2308.0,139.0,,2.0,,,,14.0,,,,,,5.0,,,,,1.0,9.0,,,,,89.0,,,,,,,,,,7.0,,4.0,6.0,,,,,,2.0,,2.0,,,460.0,23.0,,2.0,2.0,,,,,5.0,7.0,,11.0,18.0,,,5.0,,1.0,,,201.0,6.0,,,,,,,,,,,,,,,,,,,,,4.0,4.0,16.0,,,25.0,,,,,,2.0,,,2.0
_500_m_16_days_VI_Quality_2021361_aid0001,aid0001,2021-12-27,,17541.0,834.0,,337842.0,25104.0,,84800.0,2244.0,,30863.0,811.0,,67.0,412.0,,38.0,8.0,,21.0,3.0,,164.0,25.0,,,,,2.0,,,32.0,55.0,,,,,,,,,,,51.0,50.0,,11.0,17.0,,,,,,,,1.0,27.0,,15.0,16.0,,,,,,,,,,,2.0,12.0,,,7.0,,2048.0,104.0,,4811.0,390.0,,49.0,6.0,,25.0,24.0,,2.0,31.0,,12.0,34.0,,4.0,3.0,,7.0,,,,,,,,,1.0,3.0,,,2.0,,,,376600.0,78210.0,,117.0,,,172.0,459.0,,5.0,,,,,,,,,751.0,196.0,,7.0,,,,21.0,,,,,11847.0,937.0,,53.0,,,4.0,21.0,,2.0,,,,,774.0,46.0,,12598.0,57.0,,176.0,1.0,,571.0,42.0,,908.0,605.0,,7.0,5.0,,14.0,3.0,,283.0,296.0,,,,,1.0,,,,,,,,,1.0,4.0,,5.0,19.0,,,,,,,,19.0,9.0,,448.0,12.0,,1.0,,,4.0,,,11.0,16.0,,15.0,38.0,,,5.0,,1.0,4.0,,2337.0,3495.0,,,,,1426.0,652.0,,1.0,,,,,7.0,,,,,2.0,23.0,,3.0,,6.0,,31.0,46.0,,,,,9.0,31.0,,5.0,2.0
_500_m_16_days_VI_Quality_2022001_aid0001,aid0001,2022-01-01,,2507.0,926.0,,302293.0,133565.0,,91769.0,101249.0,,6349.0,41997.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,32.0,,9.0,73.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,1008.0,155.0,,4633.0,2978.0,,140.0,246.0,,30.0,180.0,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,297834.0,1712.0,,368.0,75.0,,,,,,,,,,,,,,814.0,165.0,,26.0,38.0,,,3.0,,,,,11208.0,324.0,,145.0,61.0,,,4.0,,,,,,,,,,20.0,30.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,3.0,,,24.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,3.0,3.0,,,,,,17.0,,,,4.0,,9.0,6.0,,,,,2.0,6.0,,,
_500_m_16_days_VI_Quality_2022009_aid0001,aid0001,2022-01-09,,3300.0,548.0,,298127.0,127870.0,,100138.0,101928.0,,7303.0,42004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,9.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.0,55.0,,4484.0,3001.0,,225.0,259.0,,73.0,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,297728.0,1117.0,,356.0,70.0,,,,,,,,,,,,,,1097.0,6.0,,27.0,46.0,,,,,,,,11910.0,94.0,,145.0,58.0,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,5.0,,,,,,,,,,,13.0,,,,,,,,,,,,
_500_m_16_days_VI_Quality_2022017_aid0001,aid0001,2022-01-17,15902.0,14099.0,1158.0,1074.0,34801.0,33617.0,2716.0,14139.0,11366.0,8784.0,15759.0,5224.0,507.0,1903.0,1045.0,,8.0,209.0,,,2.0,150.0,189.0,327.0,,,,,,1.0,728.0,84.0,910.0,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.0,869.0,12.0,277.0,1300.0,457.0,2.0,4.0,24.0,13.0,25.0,6.0,,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,26797.0,711263.0,45229.0,,1.0,,5.0,416.0,869.0,,,,,,,,,,9.0,1208.0,39.0,,,,,,,,,,1090.0,16360.0,512.0,,20.0,,1.0,4.0,10.0,,,,,,4160.0,530.0,346.0,279.0,191.0,134.0,14.0,,6.0,550.0,365.0,41.0,2282.0,1434.0,1253.0,,1.0,97.0,,,,309.0,182.0,319.0,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.0,,,,,,,,,,,4.0,6.0,13.0,,,,,,,,,,57.0,6001.0,7033.0,,,,20.0,2437.0,3175.0,,,,,,,,,,,,,4.0,,,,3.0,1.0,21.0,8.0,,,,,1.0,9.0,,,
_500_m_16_days_VI_Quality_2022025_aid0001,aid0001,2022-01-25,33031.0,1406.0,65.0,48963.0,56254.0,32543.0,75517.0,38749.0,8735.0,56618.0,27232.0,6855.0,833.0,52.0,21.0,45.0,18.0,25.0,6.0,62.0,17.0,246.0,251.0,74.0,,1.0,,2.0,,,12.0,5.0,6.0,,1.0,4.0,,,,,1.0,,20.0,2.0,,,21.0,1.0,,,,,,,,3.0,,,2.0,,,,,,,,,,,,,,,,,1820.0,279.0,,2479.0,1284.0,166.0,42.0,58.0,,118.0,146.0,23.0,23.0,5.0,1.0,,5.0,,,,,,8.0,,,,,,,,,,,,,,,,185208.0,380433.0,12554.0,29.0,15.0,,73.0,307.0,73.0,,,,,,,,,3.0,223.0,860.0,12.0,,33.0,10.0,,,2.0,,,3.0,5748.0,8911.0,62.0,144.0,81.0,1.0,1.0,3.0,10.0,,1.0,,,,1616.0,129.0,23.0,791.0,157.0,140.0,245.0,690.0,168.0,1434.0,513.0,473.0,1334.0,416.0,148.0,34.0,35.0,31.0,1.0,191.0,42.0,397.0,771.0,503.0,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,19.0,11.0,1.0,2.0,5.0,,6.0,,1.0,11.0,2.0,,,6.0,,2.0,,,2.0,1.0,,1184.0,1618.0,178.0,,,,153.0,407.0,162.0,,,,,,7.0,3.0,,,,3.0,,6.0,,,1.0,,14.0,19.0,2.0,1.0,,,8.0,2.0,14.0,,,
_500_m_16_days_VI_Quality_2022033_aid0001,aid0001,2022-02-02,44796.0,210.0,31.0,256337.0,96313.0,36424.0,105974.0,40998.0,6508.0,55622.0,26696.0,1420.0,56.0,18.0,5.0,12.0,23.0,19.0,8.0,1.0,5.0,70.0,148.0,47.0,,,,,,1.0,1.0,1.0,4.0,2.0,,3.0,,,,,,,3.0,1.0,,29.0,26.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,984.0,74.0,2.0,6865.0,3389.0,49.0,154.0,80.0,4.0,184.0,351.0,5.0,,,1.0,1.0,,,,,,1.0,3.0,,,,,,,,,,,,,,,,282137.0,18942.0,4418.0,226.0,35.0,,56.0,10.0,20.0,,,,,,,,,,528.0,115.0,,178.0,291.0,,,,,,,,7131.0,540.0,62.0,480.0,702.0,14.0,3.0,,,,,,,,238.0,17.0,,376.0,33.0,5.0,13.0,38.0,,108.0,143.0,,340.0,84.0,20.0,11.0,7.0,,9.0,,,92.0,140.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,11.0,7.0,,31.0,9.0,,,,,,,,11.0,2.0,5.0,,1.0,,,,,1.0,4.0,,925.0,177.0,155.0,,,,110.0,44.0,18.0,,,,,,,,,,,,,,,,,6.0,28.0,11.0,1.0,,,,3.0,6.0,,,,
